Variable,Standard_Deviation,Mean
F1A1_1,0.5303060340934452,2.38
F1A2_1,0.5841442371503106,4.16
F1A3_1,1.0476406924170916,4.62
F1A4_1,1.0446060568745315,3.5533333333333332
F1A5_1,1.1067510827569464,4.86
F1A6_1,0.9529760045804524,3.9
F1A7_1,1.1444631572782704,5.58
F1A8_1,0.5095015571464859,6.16
F1A9_1,0.8204030865920703,3.98
F1A10_1,0.6883876458946718,5.34
F1A11_1,0.6848208465261076,3.98
F1A12_1,0.4430874976934521,1.74
F1A13_1,0.5439837932759934,4.1
F1A14_1,0.7655863432556721,3.84
F1A15_1,0.7507819053411949,3.26
F1A16_1,0.7515969393123375,3.08
F1A17_1,0.6998542122237651,5.2
F1A19_1,0.6869037302955033,3.76
F2A1,0.46991097723995795,4.06
F2A2,0.3187987657774485,2.02
F2A3,0.5728553615932406,2.72
F2A4,0.27404751561786966,4.08
F2A5,0.4430874976934521,3.74
F2A6,0.47121207149916117,3.68
F2A7,0.4314191105869,4.24
F2A8,0.328260722659316,3.88
F2A9,0.4184519575964803,3.78
F2A10,0.903733751653412,3.14
F2A11,0.5046720495044483,3.52
F2A12,0.5046720495044483,3.48
F2A14,0.4819179369552286,3.82
F3A1_1,0.47121207149916117,5.68
F3A2_1,0.23989793748209526,2.06
F3A3_1,0.895339406628137,3.12
F3A4_1,0.4948716593053935,1.6
F3A5_1,0.4314191105869,1.76
F3A6_1,0.3505098327538656,6.86
F3A7_1,0.7879189847507243,5.46
F3A8_1,0.7515969393123375,5.08
F3A9_1,0.7398289929270887,4.94
F3A10_1,0.42426406871192857,2.06
F3A11_1,0.6391959234627741,2.86
F3A12_1,0.3880879344916036,2.18
F3A13_1,0.5205962045225314,4.12
F3A14_1,0.7068181072487417,3.52
F3A15_1,0.670363897522861,3.86
F3A16_1,0.7889543583705185,4.1
F3A17_1,0.27404751561786966,2.08
F3A18_1,0.7529533687488251,5.38
F3A19_1,0.38808793449160356,2.18
F3A20_1,0.7284313590846836,2.8
F3A21_1,0.3475864303027554,4.04
F3A22_1,0.488228785446716,6.08
F3A23_1,0.4351870346207948,4.12
F3A24_1,0.41649656391752143,2.1
F3A25_1,0.762648446573665,4.3
F3A26_1,0.0,7.0
F3A27_1,0.3703280399090206,1.16
F3A28_1,1.2089800052363249,4.26
F3A29_1,0.4785181206984065,1.34
F3A30_1,0.5066899385990914,2.22
F3A31_1,0.14142135623730948,6.02
F3A32_1,1.0358866851590458,3.22
F3A33_1,0.5034574339058885,6.46
F3A34_1,0.3703280399090206,6.84
F3A35_1,0.0,7.0
F3A36_1,1.3636685215750541,3.76
F3B1,0.1414213562373095,2.02
F3B2,0.0,2.0
F3B3,1.1065666703449761,2.6
F3_USA,1.5591729885305432,5.76
F3_CHINA,1.241460627565739,6.64
F3_Deutschland,1.4142135623730951,6.0
F3_Russland,1.261680123761121,9.4
F3_Ukraine,1.5200698157972743,5.66
F3_EU,1.6946494430099333,5.16
F3_NATO,1.5113178463357932,5.96
F3B_Hamas,1.3013336957733408,10.02
F3B_Israel,1.0682810911908525,5.96
F3B_Deutschland,1.8482203243517636,5.82
F3B_USA,1.4463183379511848,6.3
F3B_UN,1.4119027543549525,6.08
F3B_Iran,1.3804761083460608,9.82
F3B_Katar,1.202208851426814,7.06
F5A1_1,0.3703280399090206,1.84
F5A2_1,0.0,2.0
F5A3_1,0.14142135623730948,2.02
F5A4_1,0.38808793449160356,3.82
F5A5_1,0.0,3.0
F5A6_1,0.23989793748209526,3.06
F5A7_1,0.4629100498862757,3.3
F5A8_1,0.4535573676110727,2.72
F5A9_1,0.19794866372215741,3.04
F5A10_1,0.4629100498862757,2.7
F5A11_1,0.23989793748209523,3.94
F5A12_1,0.4948716593053935,3.4
F5A13_1,0.4430874976934521,2.74
F5A14_1,0.3703280399090206,3.16
F5A15_1,0.3880879344916036,3.18
F5A16_1,0.0,4.0
F5aA1_1,0.902603942796075,4.04
F5aA2_1,0.9689042833036098,3.2
F5aA3_1,0.9791708278967882,3.98
F5bA1_1,0.9478224237370497,2.86
F5bA2_1,0.8320125587749163,2.96
F5bA3_1,1.1621584422521567,2.42
F5bA4_1,0.9304376850247875,4.46
F5bA5_1,0.9160696881075084,3.76
F5bA6_1,1.0497813183356477,4.2
F5cA1_1,0.5115003939990902,2.94
F5cA2_1,0.19794866372215741,2.04
F6a_DemPartyA1,0.9091372900969897,5.5
F6a_RepPartyA1,0.6141195788629907,7.52
F6mA1_1,1.1075344929442263,6.27
F7d,0.14142135623730948,1.02
F7e,0.5454823740581938,1.22
F7f,0.7001457574195913,1.14
einkommen,0.36421567954234174,3.9
F7g,0.402035636556294,6.96
F7h,0.6512350903146596,1.325
F7lA1,0.0,2.0
F7mA1,1.878436267818036,4.541952380952381
F7n,0.9105391988558544,1.25
