Variable,Standard_Deviation,Mean
F1A1_1,1.0173996465579913,3.16
F1A2_1,0.9648939880439015,3.26
F1A3_1,1.3844618788097958,4.04
F1A4_1,1.7769499206247101,3.84
F1A5_1,1.3341664064126333,3.66
F1A6_1,1.0698082986770885,3.28
F1A7_1,1.5780380482208443,4.14
F1A8_1,1.8539533050060506,4.46
F1A9_1,1.126489943069504,3.58
F1A10_1,1.7336995950032075,3.88
F1A11_1,1.5004761149143864,3.44
F1A12_1,1.1255837487766975,2.72
F1A13_1,1.2128563015309215,3.28
F1A14_1,1.0909647481163876,3.56
F1A15_1,1.3733617327490935,3.46
F1A16_1,1.3130428906372638,3.48
F1A17_1,2.0612063042236763,4.42
F1A19_1,1.1876919823329442,3.76
F2A1,0.6131218209678554,3.54
F2A2,0.5656854249492377,3.08
F2A3,0.5439837932759934,3.1
F2A4,0.574633867460536,3.58
F2A5,0.49856938190328975,3.42
F2A6,0.5126959555693247,3.32
F2A7,0.5379477252503635,3.42
F2A8,0.5841442371503108,3.16
F2A9,0.5034574339058886,3.46
F2A10,0.5050762722761053,3.1
F2A11,0.3505098327538656,3.14
F2A12,0.49487165930539356,3.4
F2A14,0.4848732213850612,3.36
F3A1_1,1.8102880591615413,3.78
F3A2_1,0.9822921964383475,3.12
F3A3_1,1.6035674514745462,3.6
F3A4_1,1.2961481396815717,2.44
F3A5_1,1.2348675877128175,2.84
F3A6_1,2.040408122440814,5.0
F3A7_1,2.87629296569209,3.82
F3A8_1,1.8653664081715138,4.7
F3A9_1,1.974945103861195,4.76
F3A10_1,1.2534035296596486,2.98
F3A11_1,1.3804761083460604,3.82
F3A12_1,1.145710723186481,3.44
F3A13_1,1.6507264943604898,3.36
F3A14_1,1.4984345572793554,3.86
F3A15_1,1.1752550743544647,3.92
F3A16_1,1.006914867811777,3.92
F3A17_1,1.4885961061842596,2.78
F3A18_1,1.2610329423265092,4.04
F3A19_1,1.1952286093343938,2.8
F3A20_1,1.1473127431577868,3.7
F3A21_1,1.2001700559776127,3.22
F3A22_1,2.2840172271411516,1.26
F3A23_1,0.8485281374238581,0.12
F3A24_1,1.7709676819784843,3.08
F3A25_1,2.22059010359032,1.74
F3A26_1,2.359609099414735,0.94
F3A27_1,1.527436160528418,3.44
F3A28_1,1.8322507626258089,4.1
F3A29_1,0.5656854249492377,0.08
F3A30_1,1.4933867823282263,4.12
F3A31_1,2.3840456097540916,5.1
F3A32_1,1.259899574877105,3.62
F3A33_1,2.6307444434096237,4.76
F3A34_1,3.0409450732914456,2.24
F3A35_1,2.553029413005944,1.18
F3A36_1,1.960945211485772,3.54
F3B_Hamas,1.9387561760582688,8.42
F3B_Israel,2.558778407517054,6.06
F3B_Deutschland,2.4261332298494227,6.54
F3B_USA,2.4007651841418713,5.46
F3B_UN,2.390798688168231,6.28
F3B_Iran,2.0029569977145973,7.78
F3B_Katar,2.3973624963228883,6.74
F5A1_1,0.662709343128183,2.36
F5A2_1,0.7848046682754499,2.58
F5A3_1,0.904410959505395,3.28
F5A4_1,0.662709343128183,3.64
F5A5_1,0.882713811758595,3.58
F5A6_1,0.7453255691854621,3.34
F5A7_1,0.7068181072487416,3.48
F5A8_1,0.8769148144698746,2.92
F5A9_1,0.6388765649999398,3.4
F5A10_1,0.9127218768550451,2.94
F5A11_1,0.7730142433410674,3.88
F5A12_1,0.5050762722761053,3.9
F5A13_1,0.7835033829029764,3.28
F5A14_1,0.6928203230275509,3.64
F5A15_1,0.8992059989632122,3.26
F5A16_1,0.5910903104450632,3.76
F5aA1_1,0.6023762469230859,3.62
F5aA2_1,0.9553287712743131,3.16
F5aA3_1,0.8864052604279183,3.5
F5bA1_1,1.1095135907970055,2.56
F5bA2_1,0.911603207631075,2.16
F5bA3_1,1.1301074538037774,2.22
F5bA4_1,0.793082336101829,3.06
F5bA5_1,1.0028530728448137,3.12
F5bA6_1,1.0538558938004565,3.54
F5cA1_1,1.3093073414159544,3.8
F5cA2_1,1.2381684960011685,3.76
F6a_DemPartyA1,1.5576015051930305,6.32
F6a_RepPartyA1,1.2249114920129154,6.64
F6mA1_1,0.7866228513106401,6.44
F7d,0.32826072265931605,1.88
F7e,0.0,2.0
F7f,0.0,2.0
einkommen,0.5480950312357394,3.84
F7g,0.2857142857142857,7.0
F7h,0.0,1.0
F7lA1,0.0,2.0
F7mA1,1.6597270491110936,1.98
F7n,0.0,2.0
